time_bucket,time_range,price_delta_bucket,price_delta_label,count_up,count_down,total,p_up,p_down,p_up_wilson_lower,p_up_wilson_upper,beta_alpha,beta_beta,confidence_level
37,9:15-9:30,-10,-$110 to -$90,93,649,742,0.1253,0.8747,0.1034,0.1511,94.00,650.00,Strong
37,9:15-9:30,-9,-$90 to -$70,109,693,802,0.1359,0.8641,0.1139,0.1614,110.00,694.00,Strong
37,9:15-9:30,-8,-$70 to -$50,185,770,955,0.1937,0.8063,0.1699,0.2200,186.00,771.00,Strong
37,9:15-9:30,-7,-$50 to -$40,114,405,519,0.2197,0.7803,0.1862,0.2573,115.00,406.00,Strong
37,9:15-9:30,-6,-$40 to -$30,156,372,528,0.2955,0.7045,0.2581,0.3357,157.00,373.00,Strong
37,9:15-9:30,-5,-$30 to -$20,213,379,592,0.3598,0.6402,0.3222,0.3992,214.00,380.00,Strong
37,9:15-9:30,-4,-$20 to -$15,121,189,310,0.3903,0.6097,0.3377,0.4457,122.00,190.00,Strong
37,9:15-9:30,-3,-$15 to -$10,124,182,306,0.4052,0.5948,0.3517,0.4611,125.00,183.00,Strong
37,9:15-9:30,-2,-$10 to -$5,120,155,275,0.4364,0.5636,0.3790,0.4955,121.00,156.00,Strong
37,9:15-9:30,-1,-$5 to $0,187,150,337,0.5549,0.4451,0.5015,0.6070,188.00,151.00,Strong
37,9:15-9:30,0,$0 to +$5,140,162,302,0.4636,0.5364,0.4081,0.5199,141.00,163.00,Strong
37,9:15-9:30,1,+$5 to +$10,170,125,295,0.5763,0.4237,0.5193,0.6313,171.00,126.00,Strong
37,9:15-9:30,2,+$10 to +$15,209,108,317,0.6593,0.3407,0.6055,0.7093,210.00,109.00,Strong
37,9:15-9:30,3,+$15 to +$20,189,101,290,0.6517,0.3483,0.5952,0.7043,190.00,102.00,Strong
37,9:15-9:30,4,+$20 to +$30,384,182,566,0.6784,0.3216,0.6389,0.7156,385.00,183.00,Strong
37,9:15-9:30,5,+$30 to +$40,416,146,562,0.7402,0.2598,0.7024,0.7748,417.00,147.00,Strong
37,9:15-9:30,6,+$40 to +$50,379,138,517,0.7331,0.2669,0.6933,0.7694,380.00,139.00,Strong
37,9:15-9:30,7,+$50 to +$70,716,173,889,0.8054,0.1946,0.7781,0.8301,717.00,174.00,Strong
37,9:15-9:30,8,+$70 to +$90,703,122,825,0.8521,0.1479,0.8263,0.8747,704.00,123.00,Strong
37,9:15-9:30,9,+$90 to +$110,571,85,656,0.8704,0.1296,0.8426,0.8940,572.00,86.00,Strong
37,9:15-9:30,10,+$110 to +$140,716,88,804,0.8905,0.1095,0.8671,0.9103,717.00,89.00,Strong
37,9:15-9:30,11,+$140 to +$170,549,53,602,0.9120,0.0880,0.8866,0.9321,550.00,54.00,Strong
37,9:15-9:30,12,+$170 to +$200,450,27,477,0.9434,0.0566,0.9189,0.9608,451.00,28.00,Strong
37,9:15-9:30,13,+$200 to +$230,327,13,340,0.9618,0.0382,0.9357,0.9775,328.00,14.00,Strong
37,9:15-9:30,14,+$230 to +$260,245,11,256,0.9570,0.0430,0.9247,0.9758,246.00,12.00,Strong
37,9:15-9:30,15,+$260 to +$300,226,10,236,0.9576,0.0424,0.9238,0.9768,227.00,11.00,Strong
37,9:15-9:30,16,> +$300,583,8,591,0.9865,0.0135,0.9735,0.9931,584.00,9.00,Strong
38,9:30-9:45,-17,< -$300,14,599,613,0.0228,0.9772,0.0137,0.0380,15.00,600.00,Strong
38,9:30-9:45,-16,-$300 to -$260,9,209,218,0.0413,0.9587,0.0219,0.0766,10.00,210.00,Strong
38,9:30-9:45,-15,-$260 to -$230,11,242,253,0.0435,0.9565,0.0244,0.0762,12.00,243.00,Strong
38,9:30-9:45,-14,-$230 to -$200,11,330,341,0.0323,0.9677,0.0181,0.0568,12.00,331.00,Strong
38,9:30-9:45,-13,-$200 to -$170,20,469,489,0.0409,0.9591,0.0266,0.0623,21.00,470.00,Strong
38,9:30-9:45,-12,-$170 to -$140,45,590,635,0.0709,0.9291,0.0534,0.0935,46.00,591.00,Strong
38,9:30-9:45,-11,-$140 to -$110,75,765,840,0.0893,0.9107,0.0718,0.1105,76.00,766.00,Strong
38,9:30-9:45,-10,-$110 to -$90,93,649,742,0.1253,0.8747,0.1034,0.1511,94.00,650.00,Strong
38,9:30-9:45,-9,-$90 to -$70,109,693,802,0.1359,0.8641,0.1139,0.1614,110.00,694.00,Strong
38,9:30-9:45,-8,-$70 to -$50,185,770,955,0.1937,0.8063,0.1699,0.2200,186.00,771.00,Strong
38,9:30-9:45,-7,-$50 to -$40,114,405,519,0.2197,0.7803,0.1862,0.2573,115.00,406.00,Strong
38,9:30-9:45,-6,-$40 to -$30,156,372,528,0.2955,0.7045,0.2581,0.3357,157.00,373.00,Strong
38,9:30-9:45,-5,-$30 to -$20,213,379,592,0.3598,0.6402,0.3222,0.3992,214.00,380.00,Strong
38,9:30-9:45,-4,-$20 to -$15,121,189,310,0.3903,0.6097,0.3377,0.4457,122.00,190.00,Strong
38,9:30-9:45,-3,-$15 to -$10,124,182,306,0.4052,0.5948,0.3517,0.4611,125.00,183.00,Strong
38,9:30-9:45,-2,-$10 to -$5,120,155,275,0.4364,0.5636,0.3790,0.4955,121.00,156.00,Strong
38,9:30-9:45,-1,-$5 to $0,187,150,337,0.5549,0.4451,0.5015,0.6070,188.00,151.00,Strong
38,9:30-9:45,0,$0 to +$5,140,162,302,0.4636,0.5364,0.4081,0.5199,141.00,163.00,Strong
38,9:30-9:45,1,+$5 to +$10,170,125,295,0.5763,0.4237,0.5193,0.6313,171.00,126.00,Strong
38,9:30-9:45,2,+$10 to +$15,209,108,317,0.6593,0.3407,0.6055,0.7093,210.00,109.00,Strong
38,9:30-9:45,3,+$15 to +$20,189,101,290,0.6517,0.3483,0.5952,0.7043,190.00,102.00,Strong
38,9:30-9:45,4,+$20 to +$30,384,182,566,0.6784,0.3216,0.6389,0.7156,385.00,183.00,Strong
38,9:30-9:45,5,+$30 to +$40,416,146,562,0.7402,0.2598,0.7024,0.7748,417.00,147.00,Strong
38,9:30-9:45,6,+$40 to +$50,379,138,517,0.7331,0.2669,0.6933,0.7694,380.00,139.00,Strong
38,9:30-9:45,7,+$50 to +$70,716,173,889,0.8054,0.1946,0.7781,0.8301,717.00,174.00,Strong
38,9:30-9:45,8,+$70 to +$90,703,122,825,0.8521,0.1479,0.8263,0.8747,704.00,123.00,Strong
38,9:30-9:45,9,+$90 to +$110,571,85,656,0.8704,0.1296,0.8426,0.8940,572.00,86.00,Strong
38,9:30-9:45,10,+$110 to +$140,716,88,804,0.8905,0.1095,0.8671,0.9103,717.00,89.00,Strong
38,9:30-9:45,11,+$140 to +$170,549,53,602,0.9120,0.0880,0.8866,0.9321,550.00,54.00,Strong
38,9:30-9:45,12,+$170 to +$200,450,27,477,0.9434,0.0566,0.9189,0.9608,451.00,28.00,Strong
38,9:30-9:45,13,+$200 to +$230,327,13,340,0.9618,0.0382,0.9357,0.9775,328.00,14.00,Strong
38,9:30-9:45,14,+$230 to +$260,245,11,256,0.9570,0.0430,0.9247,0.9758,246.00,12.00,Strong
38,9:30-9:45,15,+$260 to +$300,226,10,236,0.9576,0.0424,0.9238,0.9768,227.00,11.00,Strong
38,9:30-9:45,16,> +$300,583,8,591,0.9865,0.0135,0.9735,0.9931,584.00,9.00,Strong
39,9:45-10:00,-17,< -$300,14,599,613,0.0228,0.9772,0.0137,0.0380,15.00,600.00,Strong
39,9:45-10:00,-16,-$300 to -$260,9,209,218,0.0413,0.9587,0.0219,0.0766,10.00,210.00,Strong
39,9:45-10:00,-15,-$260 to -$230,11,242,253,0.0435,0.9565,0.0244,0.0762,12.00,243.00,Strong
39,9:45-10:00,-14,-$230 to -$200,11,330,341,0.0323,0.9677,0.0181,0.0568,12.00,331.00,Strong
39,9:45-10:00,-13,-$200 to -$170,20,469,489,0.0409,0.9591,0.0266,0.0623,21.00,470.00,Strong
39,9:45-10:00,-12,-$170 to -$140,45,590,635,0.0709,0.9291,0.0534,0.0935,46.00,591.00,Strong
39,9:45-10:00,-11,-$140 to -$110,75,765,840,0.0893,0.9107,0.0718,0.1105,76.00,766.00,Strong
39,9:45-10:00,-10,-$110 to -$90,93,649,742,0.1253,0.8747,0.1034,0.1511,94.00,650.00,Strong
39,9:45-10:00,-9,-$90 to -$70,109,693,802,0.1359,0.8641,0.1139,0.1614,110.00,694.00,Strong
39,9:45-10:00,-8,-$70 to -$50,185,770,955,0.1937,0.8063,0.1699,0.2200,186.00,771.00,Strong
39,9:45-10:00,-7,-$50 to -$40,114,405,519,0.2197,0.7803,0.1862,0.2573,115.00,406.00,Strong
39,9:45-10:00,-6,-$40 to -$30,156,372,528,0.2955,0.7045,0.2581,0.3357,157.00,373.00,Strong
39,9:45-10:00,-5,-$30 to -$20,213,379,592,0.3598,0.6402,0.3222,0.3992,214.00,380.00,Strong
39,9:45-10:00,-4,-$20 to -$15,121,189,310,0.3903,0.6097,0.3377,0.4457,122.00,190.00,Strong
39,9:45-10:00,-3,-$15 to -$10,124,182,306,0.4052,0.5948,0.3517,0.4611,125.00,183.00,Strong
39,9:45-10:00,-2,-$10 to -$5,120,155,275,0.4364,0.5636,0.3790,0.4955,121.00,156.00,Strong
39,9:45-10:00,-1,-$5 to $0,187,150,337,0.5549,0.4451,0.5015,0.6070,188.00,151.00,Strong
39,9:45-10:00,0,$0 to +$5,140,162,302,0.4636,0.5364,0.4081,0.5199,141.00,163.00,Strong
39,9:45-10:00,1,+$5 to +$10,170,125,295,0.5763,0.4237,0.5193,0.6313,171.00,126.00,Strong
39,9:45-10:00,2,+$10 to +$15,209,108,317,0.6593,0.3407,0.6055,0.7093,210.00,109.00,Strong
39,9:45-10:00,3,+$15 to +$20,189,101,290,0.6517,0.3483,0.5952,0.7043,190.00,102.00,Strong
39,9:45-10:00,4,+$20 to +$30,384,182,566,0.6784,0.3216,0.6389,0.7156,385.00,183.00,Strong
39,9:45-10:00,5,+$30 to +$40,416,146,562,0.7402,0.2598,0.7024,0.7748,417.00,147.00,Strong
39,9:45-10:00,6,+$40 to +$50,379,138,517,0.7331,0.2669,0.6933,0.7694,380.00,139.00,Strong
39,9:45-10:00,7,+$50 to +$70,716,173,889,0.8054,0.1946,0.7781,0.8301,717.00,174.00,Strong
39,9:45-10:00,8,+$70 to +$90,703,122,825,0.8521,0.1479,0.8263,0.8747,704.00,123.00,Strong
39,9:45-10:00,9,+$90 to +$110,571,85,656,0.8704,0.1296,0.8426,0.8940,572.00,86.00,Strong
39,9:45-10:00,10,+$110 to +$140,716,88,804,0.8905,0.1095,0.8671,0.9103,717.00,89.00,Strong
39,9:45-10:00,11,+$140 to +$170,549,53,602,0.9120,0.0880,0.8866,0.9321,550.00,54.00,Strong
39,9:45-10:00,12,+$170 to +$200,450,27,477,0.9434,0.0566,0.9189,0.9608,451.00,28.00,Strong
39,9:45-10:00,13,+$200 to +$230,327,13,340,0.9618,0.0382,0.9357,0.9775,328.00,14.00,Strong
39,9:45-10:00,14,+$230 to +$260,245,11,256,0.9570,0.0430,0.9247,0.9758,246.00,12.00,Strong
39,9:45-10:00,15,+$260 to +$300,226,10,236,0.9576,0.0424,0.9238,0.9768,227.00,11.00,Strong
39,9:45-10:00,16,> +$300,583,8,591,0.9865,0.0135,0.9735,0.9931,584.00,9.00,Strong
40,10:00-10:15,-17,< -$300,11,679,690,0.0159,0.9841,0.0089,0.0283,12.00,680.00,Strong
40,10:00-10:15,-16,-$300 to -$260,7,256,263,0.0266,0.9734,0.0130,0.0539,8.00,257.00,Strong
40,10:00-10:15,-15,-$260 to -$230,4,270,274,0.0146,0.9854,0.0057,0.0369,5.00,271.00,Strong
40,10:00-10:15,-14,-$230 to -$200,5,365,370,0.0135,0.9865,0.0058,0.0312,6.00,366.00,Strong
40,10:00-10:15,-13,-$200 to -$170,14,440,454,0.0308,0.9692,0.0185,0.0511,15.00,441.00,Strong
40,10:00-10:15,-12,-$170 to -$140,25,586,611,0.0409,0.9591,0.0279,0.0597,26.00,587.00,Strong
40,10:00-10:15,-11,-$140 to -$110,67,814,881,0.0760,0.9240,0.0603,0.0955,68.00,815.00,Strong
40,10:00-10:15,-10,-$110 to -$90,54,607,661,0.0817,0.9183,0.0632,0.1051,55.00,608.00,Strong
40,10:00-10:15,-9,-$90 to -$70,108,718,826,0.1308,0.8692,0.1095,0.1555,109.00,719.00,Strong
40,10:00-10:15,-8,-$70 to -$50,152,779,931,0.1633,0.8367,0.1409,0.1884,153.00,780.00,Strong
40,10:00-10:15,-7,-$50 to -$40,105,433,538,0.1952,0.8048,0.1639,0.2308,106.00,434.00,Strong
40,10:00-10:15,-6,-$40 to -$30,140,367,507,0.2761,0.7239,0.2390,0.3166,141.00,368.00,Strong
40,10:00-10:15,-5,-$30 to -$20,148,368,516,0.2868,0.7132,0.2495,0.3273,149.00,369.00,Strong
40,10:00-10:15,-4,-$20 to -$15,106,198,304,0.3487,0.6513,0.2973,0.4038,107.00,199.00,Strong
40,10:00-10:15,-3,-$15 to -$10,117,174,291,0.4021,0.5979,0.3474,0.4593,118.00,175.00,Strong
40,10:00-10:15,-2,-$10 to -$5,122,166,288,0.4236,0.5764,0.3679,0.4813,123.00,167.00,Strong
40,10:00-10:15,-1,-$5 to $0,152,179,331,0.4592,0.5408,0.4063,0.5131,153.00,180.00,Strong
40,10:00-10:15,0,$0 to +$5,154,132,286,0.5385,0.4615,0.4806,0.5953,155.00,133.00,Strong
40,10:00-10:15,1,+$5 to +$10,172,124,296,0.5811,0.4189,0.5242,0.6359,173.00,125.00,Strong
40,10:00-10:15,2,+$10 to +$15,213,103,316,0.6741,0.3259,0.6205,0.7234,214.00,104.00,Strong
40,10:00-10:15,3,+$15 to +$20,176,98,274,0.6423,0.3577,0.5840,0.6968,177.00,99.00,Strong
40,10:00-10:15,4,+$20 to +$30,390,147,537,0.7263,0.2737,0.6870,0.7623,391.00,148.00,Strong
40,10:00-10:15,5,+$30 to +$40,405,117,522,0.7759,0.2241,0.7381,0.8095,406.00,118.00,Strong
40,10:00-10:15,6,+$40 to +$50,375,105,480,0.7812,0.2188,0.7421,0.8159,376.00,106.00,Strong
40,10:00-10:15,7,+$50 to +$70,770,165,935,0.8235,0.1765,0.7978,0.8466,771.00,166.00,Strong
40,10:00-10:15,8,+$70 to +$90,666,98,764,0.8717,0.1283,0.8461,0.8936,667.00,99.00,Strong
40,10:00-10:15,9,+$90 to +$110,547,66,613,0.8923,0.1077,0.8653,0.9145,548.00,67.00,Strong
40,10:00-10:15,10,+$110 to +$140,814,68,882,0.9229,0.0771,0.9034,0.9387,815.00,69.00,Strong
40,10:00-10:15,11,+$140 to +$170,579,27,606,0.9554,0.0446,0.9360,0.9692,580.00,28.00,Strong
40,10:00-10:15,12,+$170 to +$200,446,22,468,0.9530,0.0470,0.9299,0.9688,447.00,23.00,Strong
40,10:00-10:15,13,+$200 to +$230,347,15,362,0.9586,0.0414,0.9328,0.9747,348.00,16.00,Strong
40,10:00-10:15,14,+$230 to +$260,276,7,283,0.9753,0.0247,0.9498,0.9880,277.00,8.00,Strong
40,10:00-10:15,15,+$260 to +$300,260,1,261,0.9962,0.0038,0.9786,0.9993,261.00,2.00,Strong
40,10:00-10:15,16,> +$300,653,6,659,0.9909,0.0091,0.9803,0.9958,654.00,7.00,Strong
41,10:15-10:30,-17,< -$300,11,679,690,0.0159,0.9841,0.0089,0.0283,12.00,680.00,Strong
41,10:15-10:30,-16,-$300 to -$260,7,256,263,0.0266,0.9734,0.0130,0.0539,8.00,257.00,Strong
41,10:15-10:30,-15,-$260 to -$230,4,270,274,0.0146,0.9854,0.0057,0.0369,5.00,271.00,Strong
41,10:15-10:30,-14,-$230 to -$200,5,365,370,0.0135,0.9865,0.0058,0.0312,6.00,366.00,Strong
41,10:15-10:30,-13,-$200 to -$170,14,440,454,0.0308,0.9692,0.0185,0.0511,15.00,441.00,Strong
41,10:15-10:30,-12,-$170 to -$140,25,586,611,0.0409,0.9591,0.0279,0.0597,26.00,587.00,Strong
41,10:15-10:30,-11,-$140 to -$110,67,814,881,0.0760,0.9240,0.0603,0.0955,68.00,815.00,Strong
41,10:15-10:30,-10,-$110 to -$90,54,607,661,0.0817,0.9183,0.0632,0.1051,55.00,608.00,Strong
41,10:15-10:30,-9,-$90 to -$70,108,718,826,0.1308,0.8692,0.1095,0.1555,109.00,719.00,Strong
41,10:15-10:30,-8,-$70 to -$50,152,779,931,0.1633,0.8367,0.1409,0.1884,153.00,780.00,Strong
41,10:15-10:30,-7,-$50 to -$40,105,433,538,0.1952,0.8048,0.1639,0.2308,106.00,434.00,Strong
41,10:15-10:30,-6,-$40 to -$30,140,367,507,0.2761,0.7239,0.2390,0.3166,141.00,368.00,Strong
41,10:15-10:30,-5,-$30 to -$20,148,368,516,0.2868,0.7132,0.2495,0.3273,149.00,369.00,Strong
41,10:15-10:30,-4,-$20 to -$15,106,198,304,0.3487,0.6513,0.2973,0.4038,107.00,199.00,Strong
41,10:15-10:30,-3,-$15 to -$10,117,174,291,0.4021,0.5979,0.3474,0.4593,118.00,175.00,Strong
41,10:15-10:30,-2,-$10 to -$5,122,166,288,0.4236,0.5764,0.3679,0.4813,123.00,167.00,Strong
41,10:15-10:30,-1,-$5 to $0,152,179,331,0.4592,0.5408,0.4063,0.5131,153.00,180.00,Strong
41,10:15-10:30,0,$0 to +$5,154,132,286,0.5385,0.4615,0.4806,0.5953,155.00,133.00,Strong
41,10:15-10:30,1,+$5 to +$10,172,124,296,0.5811,0.4189,0.5242,0.6359,173.00,125.00,Strong
41,10:15-10:30,2,+$10 to +$15,213,103,316,0.6741,0.3259,0.6205,0.7234,214.00,104.00,Strong
41,10:15-10:30,3,+$15 to +$20,176,98,274,0.6423,0.3577,0.5840,0.6968,177.00,99.00,Strong
41,10:15-10:30,4,+$20 to +$30,390,147,537,0.7263,0.2737,0.6870,0.7623,391.00,148.00,Strong
41,10:15-10:30,5,+$30 to +$40,405,117,522,0.7759,0.2241,0.7381,0.8095,406.00,118.00,Strong
41,10:15-10:30,6,+$40 to +$50,375,105,480,0.7812,0.2188,0.7421,0.8159,376.00,106.00,Strong
41,10:15-10:30,7,+$50 to +$70,770,165,935,0.8235,0.1765,0.7978,0.8466,771.00,166.00,Strong
41,10:15-10:30,8,+$70 to +$90,666,98,764,0.8717,0.1283,0.8461,0.8936,667.00,99.00,Strong
41,10:15-10:30,9,+$90 to +$110,547,66,613,0.8923,0.1077,0.8653,0.9145,548.00,67.00,Strong
41,10:15-10:30,10,+$110 to +$140,814,68,882,0.9229,0.0771,0.9034,0.9387,815.00,69.00,Strong
41,10:15-10:30,11,+$140 to +$170,579,27,606,0.9554,0.0446,0.9360,0.9692,580.00,28.00,Strong
41,10:15-10:30,12,+$170 to +$200,446,22,468,0.9530,0.0470,0.9299,0.9688,447.00,23.00,Strong
41,10:15-10:30,13,+$200 to +$230,347,15,362,0.9586,0.0414,0.9328,0.9747,348.00,16.00,Strong
41,10:15-10:30,14,+$230 to +$260,276,7,283,0.9753,0.0247,0.9498,0.9880,277.00,8.00,Strong
41,10:15-10:30,15,+$260 to +$300,260,1,261,0.9962,0.0038,0.9786,0.9993,261.00,2.00,Strong
41,10:15-10:30,16,> +$300,653,6,659,0.9909,0.0091,0.9803,0.9958,654.00,7.00,Strong
42,10:30-10:45,-17,< -$300,11,679,690,0.0159,0.9841,0.0089,0.0283,12.00,680.00,Strong
42,10:30-10:45,-16,-$300 to -$260,7,256,263,0.0266,0.9734,0.0130,0.0539,8.00,257.00,Strong
42,10:30-10:45,-15,-$260 to -$230,4,270,274,0.0146,0.9854,0.0057,0.0369,5.00,271.00,Strong
42,10:30-10:45,-14,-$230 to -$200,5,365,370,0.0135,0.9865,0.0058,0.0312,6.00,366.00,Strong
42,10:30-10:45,-13,-$200 to -$170,14,440,454,0.0308,0.9692,0.0185,0.0511,15.00,441.00,Strong
42,10:30-10:45,-12,-$170 to -$140,25,586,611,0.0409,0.9591,0.0279,0.0597,26.00,587.00,Strong
42,10:30-10:45,-11,-$140 to -$110,67,814,881,0.0760,0.9240,0.0603,0.0955,68.00,815.00,Strong
42,10:30-10:45,-10,-$110 to -$90,54,607,661,0.0817,0.9183,0.0632,0.1051,55.00,608.00,Strong
42,10:30-10:45,-9,-$90 to -$70,108,718,826,0.1308,0.8692,0.1095,0.1555,109.00,719.00,Strong
42,10:30-10:45,-8,-$70 to -$50,152,779,931,0.1633,0.8367,0.1409,0.1884,153.00,780.00,Strong
42,10:30-10:45,-7,-$50 to -$40,105,433,538,0.1952,0.8048,0.1639,0.2308,106.00,434.00,Strong
42,10:30-10:45,-6,-$40 to -$30,140,367,507,0.2761,0.7239,0.2390,0.3166,141.00,368.00,Strong
42,10:30-10:45,-5,-$30 to -$20,148,368,516,0.2868,0.7132,0.2495,0.3273,149.00,369.00,Strong
42,10:30-10:45,-4,-$20 to -$15,106,198,304,0.3487,0.6513,0.2973,0.4038,107.00,199.00,Strong
42,10:30-10:45,-3,-$15 to -$10,117,174,291,0.4021,0.5979,0.3474,0.4593,118.00,175.00,Strong
42,10:30-10:45,-2,-$10 to -$5,122,166,288,0.4236,0.5764,0.3679,0.4813,123.00,167.00,Strong
42,10:30-10:45,-1,-$5 to $0,152,179,331,0.4592,0.5408,0.4063,0.5131,153.00,180.00,Strong
42,10:30-10:45,0,$0 to +$5,154,132,286,0.5385,0.4615,0.4806,0.5953,155.00,133.00,Strong
42,10:30-10:45,1,+$5 to +$10,172,124,296,0.5811,0.4189,0.5242,0.6359,173.00,125.00,Strong
42,10:30-10:45,2,+$10 to +$15,213,103,316,0.6741,0.3259,0.6205,0.7234,214.00,104.00,Strong
42,10:30-10:45,3,+$15 to +$20,176,98,274,0.6423,0.3577,0.5840,0.6968,177.00,99.00,Strong
42,10:30-10:45,4,+$20 to +$30,390,147,537,0.7263,0.2737,0.6870,0.7623,391.00,148.00,Strong
42,10:30-10:45,5,+$30 to +$40,405,117,522,0.7759,0.2241,0.7381,0.8095,406.00,118.00,Strong
42,10:30-10:45,6,+$40 to +$50,375,105,480,0.7812,0.2188,0.7421,0.8159,376.00,106.00,Strong
42,10:30-10:45,7,+$50 to +$70,770,165,935,0.8235,0.1765,0.7978,0.8466,771.00,166.00,Strong
42,10:30-10:45,8,+$70 to +$90,666,98,764,0.8717,0.1283,0.8461,0.8936,667.00,99.00,Strong
42,10:30-10:45,9,+$90 to +$110,547,66,613,0.8923,0.1077,0.8653,0.9145,548.00,67.00,Strong
42,10:30-10:45,10,+$110 to +$140,814,68,882,0.9229,0.0771,0.9034,0.9387,815.00,69.00,Strong
42,10:30-10:45,11,+$140 to +$170,579,27,606,0.9554,0.0446,0.9360,0.9692,580.00,28.00,Strong
42,10:30-10:45,12,+$170 to +$200,446,22,468,0.9530,0.0470,0.9299,0.9688,447.00,23.00,Strong
42,10:30-10:45,13,+$200 to +$230,347,15,362,0.9586,0.0414,0.9328,0.9747,348.00,16.00,Strong
42,10:30-10:45,14,+$230 to +$260,276,7,283,0.9753,0.0247,0.9498,0.9880,277.00,8.00,Strong
42,10:30-10:45,15,+$260 to +$300,260,1,261,0.9962,0.0038,0.9786,0.9993,261.00,2.00,Strong
42,10:30-10:45,16,> +$300,653,6,659,0.9909,0.0091,0.9803,0.9958,654.00,7.00,Strong
43,10:45-11:00,-17,< -$300,11,679,690,0.0159,0.9841,0.0089,0.0283,12.00,680.00,Strong
43,10:45-11:00,-16,-$300 to -$260,7,256,263,0.0266,0.9734,0.0130,0.0539,8.00,257.00,Strong
43,10:45-11:00,-15,-$260 to -$230,4,270,274,0.0146,0.9854,0.0057,0.0369,5.00,271.00,Strong
43,10:45-11:00,-14,-$230 to -$200,5,365,370,0.0135,0.9865,0.0058,0.0312,6.00,366.00,Strong
43,10:45-11:00,-13,-$200 to -$170,14,440,454,0.0308,0.9692,0.0185,0.0511,15.00,441.00,Strong
43,10:45-11:00,-12,-$170 to -$140,25,586,611,0.0409,0.9591,0.0279,0.0597,26.00,587.00,Strong
43,10:45-11:00,-11,-$140 to -$110,67,814,881,0.0760,0.9240,0.0603,0.0955,68.00,815.00,Strong
43,10:45-11:00,-10,-$110 to -$90,54,607,661,0.0817,0.9183,0.0632,0.1051,55.00,608.00,Strong
43,10:45-11:00,-9,-$90 to -$70,108,718,826,0.1308,0.8692,0.1095,0.1555,109.00,719.00,Strong
43,10:45-11:00,-8,-$70 to -$50,152,779,931,0.1633,0.8367,0.1409,0.1884,153.00,780.00,Strong
43,10:45-11:00,-7,-$50 to -$40,105,433,538,0.1952,0.8048,0.1639,0.2308,106.00,434.00,Strong
43,10:45-11:00,-6,-$40 to -$30,140,367,507,0.2761,0.7239,0.2390,0.3166,141.00,368.00,Strong
43,10:45-11:00,-5,-$30 to -$20,148,368,516,0.2868,0.7132,0.2495,0.3273,149.00,369.00,Strong
43,10:45-11:00,-4,-$20 to -$15,106,198,304,0.3487,0.6513,0.2973,0.4038,107.00,199.00,Strong
43,10:45-11:00,-3,-$15 to -$10,117,174,291,0.4021,0.5979,0.3474,0.4593,118.00,175.00,Strong
43,10:45-11:00,-2,-$10 to -$5,122,166,288,0.4236,0.5764,0.3679,0.4813,123.00,167.00,Strong
43,10:45-11:00,-1,-$5 to $0,152,179,331,0.4592,0.5408,0.4063,0.5131,153.00,180.00,Strong
43,10:45-11:00,0,$0 to +$5,154,132,286,0.5385,0.4615,0.4806,0.5953,155.00,133.00,Strong
43,10:45-11:00,1,+$5 to +$10,172,124,296,0.5811,0.4189,0.5242,0.6359,173.00,125.00,Strong
43,10:45-11:00,2,+$10 to +$15,213,103,316,0.6741,0.3259,0.6205,0.7234,214.00,104.00,Strong
43,10:45-11:00,3,+$15 to +$20,176,98,274,0.6423,0.3577,0.5840,0.6968,177.00,99.00,Strong
43,10:45-11:00,4,+$20 to +$30,390,147,537,0.7263,0.2737,0.6870,0.7623,391.00,148.00,Strong
43,10:45-11:00,5,+$30 to +$40,405,117,522,0.7759,0.2241,0.7381,0.8095,406.00,118.00,Strong
43,10:45-11:00,6,+$40 to +$50,375,105,480,0.7812,0.2188,0.7421,0.8159,376.00,106.00,Strong
43,10:45-11:00,7,+$50 to +$70,770,165,935,0.8235,0.1765,0.7978,0.8466,771.00,166.00,Strong
43,10:45-11:00,8,+$70 to +$90,666,98,764,0.8717,0.1283,0.8461,0.8936,667.00,99.00,Strong
43,10:45-11:00,9,+$90 to +$110,547,66,613,0.8923,0.1077,0.8653,0.9145,548.00,67.00,Strong
43,10:45-11:00,10,+$110 to +$140,814,68,882,0.9229,0.0771,0.9034,0.9387,815.00,69.00,Strong
43,10:45-11:00,11,+$140 to +$170,579,27,606,0.9554,0.0446,0.9360,0.9692,580.00,28.00,Strong
43,10:45-11:00,12,+$170 to +$200,446,22,468,0.9530,0.0470,0.9299,0.9688,447.00,23.00,Strong
43,10:45-11:00,13,+$200 to +$230,347,15,362,0.9586,0.0414,0.9328,0.9747,348.00,16.00,Strong
43,10:45-11:00,14,+$230 to +$260,276,7,283,0.9753,0.0247,0.9498,0.9880,277.00,8.00,Strong
43,10:45-11:00,15,+$260 to +$300,260,1,261,0.9962,0.0038,0.9786,0.9993,261.00,2.00,Strong
43,10:45-11:00,16,> +$300,653,6,659,0.9909,0.0091,0.9803,0.9958,654.00,7.00,Strong
44,11:00-11:15,-17,< -$300,7,760,767,0.0091,0.9909,0.0044,0.0187,8.00,761.00,Strong
44,11:00-11:15,-16,-$300 to -$260,4,285,289,0.0138,0.9862,0.0054,0.0350,5.00,286.00,Strong
44,11:00-11:15,-15,-$260 to -$230,4,266,270,0.0148,0.9852,0.0058,0.0375,5.00,267.00,Strong
44,11:00-11:15,-14,-$230 to -$200,5,384,389,0.0129,0.9871,0.0055,0.0297,6.00,385.00,Strong
